ret(t-2),ret(t-1),ret(t),norm,kk
-35.1143,62.2673,-42.712,311.788,
62.2673,-42.712,-6.43342,315.439,
-42.712,-6.43342,19.1449,246.63,
-6.43342,19.1449,70.2387,259.959,
19.1449,70.2387,19.9935,265.803,
70.2387,19.9935,-10.3586,309.562,
19.9935,-10.3586,-13.3639,313.254,
-10.3586,-13.3639,35.9958,304.295,
-13.3639,35.9958,-13.097,233.473,
35.9958,-13.097,-39.2795,172.541,
-13.097,-39.2795,-31.5392,172.393,
-39.2795,-31.5392,16.0452,214.914,
-31.5392,16.0452,-1.80351,312.791,
16.0452,-1.80351,-31.2466,306.782,
-1.80351,-31.2466,-7.62441,275.906,
-31.2466,-7.62441,-26.3814,250.57,
-7.62441,-26.3814,-15.1005,250.571,
-26.3814,-15.1005,-46.1826,250.571,
-15.1005,-46.1826,50.5048,184.409,
-46.1826,50.5048,42.6051,212.814,
50.5048,42.6051,-38.2564,234.149,
42.6051,-38.2564,14.9101,250.218,
-38.2564,14.9101,44.5754,227.213,
14.9101,44.5754,32.3838,306.713,
44.5754,32.3838,5.24741,256.801,
32.3838,5.24741,51.3084,211.251,
5.24741,51.3084,26.2819,220.806,
51.3084,26.2819,-0.291833,220.806,
26.2819,-0.291833,-12.8575,205.683,
-0.291833,-12.8575,6.54554,178.934,
-12.8575,6.54554,-40.4932,175.175,
6.54554,-40.4932,15.1583,175.175,
-40.4932,15.1583,-32.3744,171.611,
15.1583,-32.3744,45.2518,125.124,
-32.3744,45.2518,36.7483,149.688,
45.2518,36.7483,42.2138,149.688,
36.7483,42.2138,-15.8148,146.713,
42.2138,-15.8148,-17.0719,212.252,
-15.8148,-17.0719,37.8518,214.273,
-17.0719,37.8518,61.2733,200.29,
37.8518,61.2733,84.9182,203.383,
61.2733,84.9182,-1.36789,198.742,
84.9182,-1.36789,11.1707,200.81,
-1.36789,11.1707,-37.5168,203.822,
11.1707,-37.5168,43.6952,200.531,
-37.5168,43.6952,47.0188,200.531,
43.6952,47.0188,67.9402,200.531,
47.0188,67.9402,-7.84867,218.443,
67.9402,-7.84867,-35.001,230.859,
-7.84867,-35.001,-21.5767,230.452,
-35.001,-21.5767,-32.951,241.868,
-21.5767,-32.951,44.3815,237.599,
-32.951,44.3815,-20.7873,209.257,
44.3815,-20.7873,5.44272,235.201,
-20.7873,5.44272,47.9491,217.232,
5.44272,47.9491,26.5241,205.749,
47.9491,26.5241,-8.01334,185.26,
26.5241,-8.01334,5.68605,201.211,
-8.01334,5.68605,-82.2095,192.382,
5.68605,-82.2095,-25.5853,181.377,
-82.2095,-25.5853,9.00075,157.875,
-25.5853,9.00075,-25.6504,158.134,
9.00075,-25.6504,-69.7022,192.501,
-25.6504,-69.7022,42.1355,171.92,
-69.7022,42.1355,0.994867,245.243,
42.1355,0.994867,18.9778,220.736,
0.994867,18.9778,-0.434395,148.88,
18.9778,-0.434395,33.7754,141.62,
-0.434395,33.7754,17.6207,117.475,
33.7754,17.6207,11.2837,79.0274,
17.6207,11.2837,-32.9643,87.1148,
11.2837,-32.9643,3.16117,108.939,
-32.9643,3.16117,2.76993,101.274,
3.16117,2.76993,13.9416,96.1397,
2.76993,13.9416,24.1458,99.273,
13.9416,24.1458,-20.8083,121.792,
24.1458,-20.8083,-81.9687,121.792,
-20.8083,-81.9687,-31.1422,121.792,
-81.9687,-31.1422,26.5533,110.165,
-31.1422,26.5533,-5.15933,173.236,
26.5533,-5.15933,15.0531,166.637,
-5.15933,15.0531,-20.2793,137.183,
15.0531,-20.2793,4.37159,124.892,
-20.2793,4.37159,1.90558,100.511,
4.37159,1.90558,-18.7205,85.567,
1.90558,-18.7205,-43.218,71.8466,
-18.7205,-43.218,12.5119,73.8573,
-43.218,12.5119,56.9633,73.5863,
12.5119,56.9633,30.6141,110.966,
56.9633,30.6141,-12.2255,105.969,
30.6141,-12.2255,-0.419004,105.969,
-12.2255,-0.419004,-27.0075,83.1306,
-0.419004,-27.0075,2.18576,94.5254,
-27.0075,2.18576,15.886,55.7017,
2.18576,15.886,9.08145,49.0051,
15.886,9.08145,77.795,96.7993,
9.08145,77.795,-13.0267,59.336,
77.795,-13.0267,3.96298,49.7876,
-13.0267,3.96298,1.65136,47.0845,
3.96298,1.65136,-19.5697,19.6339,
1.65136,-19.5697,-15.2988,43.322,
-19.5697,-15.2988,-11.2414,37.8662,
-15.2988,-11.2414,-3.17174,35.3183,
-11.2414,-3.17174,1.02804,27.6989,
-3.17174,1.02804,-42.2851,27.7222,
1.02804,-42.2851,-42.3994,27.2881,
-42.2851,-42.3994,-30.7907,27.4734,
-42.3994,-30.7907,33.3208,36.2483,
-30.7907,33.3208,-22.977,39.5455,
33.3208,-22.977,-12.1915,38.8654,
-22.977,-12.1915,25.2927,30.8166,
-12.1915,25.2927,7.21475,27.3747,
25.2927,7.21475,12.9062,32.4599,
7.21475,12.9062,0.272206,33.4136,
12.9062,0.272206,-27.9933,35.091,
0.272206,-27.9933,24.5728,39.6656,
-27.9933,24.5728,-10.0828,38.7049,
24.5728,-10.0828,-14.5977,40.1605,
-10.0828,-14.5977,8.85287,33.2057,
-14.5977,8.85287,-17.8544,39.4564,
8.85287,-17.8544,-108.428,36.9909,
-17.8544,-108.428,-54.4065,36.9909,
-108.428,-54.4065,12.0618,36.8697,
-54.4065,12.0618,-5.59433,53.7312,
12.0618,-5.59433,-52.0343,55.2547,
-5.59433,-52.0343,-16.1953,50.4462,
-52.0343,-16.1953,39.685,50.4462,
-16.1953,39.685,-1.19278,51.1544,
39.685,-1.19278,-43.3189,55.0419,
-1.19278,-43.3189,21.4732,55.0419,
-43.3189,21.4732,24.641,62.1951,
21.4732,24.641,-7.04386,58.3149,
24.641,-7.04386,7.38751,59.7068,
-7.04386,7.38751,55.5279,73.5904,
7.38751,55.5279,-4.96667,76.733,
55.5279,-4.96667,18.0541,73.1773,
-4.96667,18.0541,-31.6647,73.1918,
18.0541,-31.6647,-42.5673,57.7868,
-31.6647,-42.5673,-16.7821,79.2898,
-42.5673,-16.7821,-37.5686,79.2507,
-16.7821,-37.5686,-13.666,65.3195,
-37.5686,-13.666,-13.0747,83.4286,
-13.666,-13.0747,2.131,81.5995,
-13.0747,2.131,28.2287,87.8193,
2.131,28.2287,-45.6297,87.8193,
28.2287,-45.6297,-6.06617,89.3403,
-45.6297,-6.06617,-3.76428,83.845,
-6.06617,-3.76428,11.1956,86.5715,
-3.76428,11.1956,18.5605,92.3994,
11.1956,18.5605,24.1875,103.017,
18.5605,24.1875,1.62983,148.564,
24.1875,1.62983,11.2087,143.178,
1.62983,11.2087,-6.57339,144.788,
11.2087,-6.57339,-13.2285,134.119,
-6.57339,-13.2285,-23.9453,86.7886,
-13.2285,-23.9453,21.437,80.8589,
-23.9453,21.437,21.4215,76.5142,
21.437,21.4215,46.3887,82.5264,
21.4215,46.3887,30.2144,82.5264,
46.3887,30.2144,7.47142,80.5419,
30.2144,7.47142,-10.386,71.3105,
7.47142,-10.386,29.5699,69.3622,
-10.386,29.5699,1.11809,57.6373,
29.5699,1.11809,17.7481,69.7257,
1.11809,17.7481,32.4902,65.2355,
17.7481,32.4902,4.03259,66.8508,
32.4902,4.03259,-21.9874,59.5948,
4.03259,-21.9874,8.22405,59.789,
-21.9874,8.22405,-32.428,59.8149,
8.22405,-32.428,-0.746799,58.2853,
-32.428,-0.746799,20.5645,43.2611,
-0.746799,20.5645,-4.56251,43.3227,
20.5645,-4.56251,4.56033,47.578,
-4.56251,4.56033,17.7482,45.2961,
4.56033,17.7482,-28.6028,45.5881,
17.7482,-28.6028,2.49277,47.1671,
-28.6028,2.49277,20.0666,47.2008,
2.49277,20.0666,-0.127125,40.7158,
20.0666,-0.127125,-5.09359,25.1246,
-0.127125,-5.09359,2.28484,26.1017,
-5.09359,2.28484,4.96622,22.4934,
2.28484,4.96622,-51.0502,16.0431,
4.96622,-51.0502,-36.0429,22.3178,
-51.0502,-36.0429,-10.2837,24.1905,
-36.0429,-10.2837,-21.2301,28.8048,
-10.2837,-21.2301,26.3506,29.1806,
-21.2301,26.3506,-2.51542,30.3928,
26.3506,-2.51542,-1.40478,23.1267,
-2.51542,-1.40478,9.10808,19.9226,
-1.40478,9.10808,11.9994,21.0775,
9.10808,11.9994,28.2902,20.2411,
11.9994,28.2902,-10.6364,15.9689,
28.2902,-10.6364,-12.1626,47.6914,
-10.6364,-12.1626,8.59559,40.3833,
-12.1626,8.59559,-10.9762,25.6614,
8.59559,-10.9762,-27.8513,25.7783,
-10.9762,-27.8513,7.10823,5.27338,
-27.8513,7.10823,-4.60838,10.041,
7.10823,-4.60838,4.46296,10.6196,
-4.60838,4.46296,2.96638,19.3863,
4.46296,2.96638,4.39865,18.7875,
2.96638,4.39865,-5.84406,19.5075,
4.39865,-5.84406,6.17909,19.9541,
-5.84406,6.17909,62.7383,19.2986,
6.17909,62.7383,13.4184,18.5911,
62.7383,13.4184,23.4918,18.5911,
13.4184,23.4918,-4.47846,16.7444,
23.4918,-4.47846,-6.66005,7.21183,
-4.47846,-6.66005,-2.63718,6.99735,
-6.66005,-2.63718,-9.07542,8.08406,
-2.63718,-9.07542,2.15807,8.08029,
-9.07542,2.15807,-1.65688,9.74286,
2.15807,-1.65688,6.47681,9.40142,
-1.65688,6.47681,1.0961,7.71416,
6.47681,1.0961,12.8689,7.71416,
1.0961,12.8689,85.4251,7.71416,
12.8689,85.4251,49.6893,7.71416,
85.4251,49.6893,23.3787,10.111,
49.6893,23.3787,-31.942,8.34771,
23.3787,-31.942,1.73218,5.38315,
-31.942,1.73218,5.94116,4.04667,
1.73218,5.94116,18.3173,4.24371,
5.94116,18.3173,5.0732,4.27896,
18.3173,5.0732,3.61176,3.59924,
5.0732,3.61176,-20.2831,3.27049,
3.61176,-20.2831,4.21122,5.26421,
-20.2831,4.21122,3.52861,5.27369,
4.21122,3.52861,6.61388,5.80141,
3.52861,6.61388,-23.4792,5.80141,
6.61388,-23.4792,-1.22056,4.70755,
-23.4792,-1.22056,-37.2222,6.42336,
-1.22056,-37.2222,1.18909,6.66282,
-37.2222,1.18909,25.3208,6.66282,
1.18909,25.3208,14.2986,6.66282,
25.3208,14.2986,-1.75593,13.1059,
14.2986,-1.75593,27.3547,13.1897,
-1.75593,27.3547,4.01479,13.1897,
27.3547,4.01479,10.9617,13.1897,
4.01479,10.9617,-9.88883,13.0646,
10.9617,-9.88883,-1.332,13.1851,
-9.88883,-1.332,-15.3135,13.3578,
-1.332,-15.3135,-17.1268,16.3816,
-15.3135,-17.1268,2.11664,15.8451,
-17.1268,2.11664,-5.12889,18.4294,
2.11664,-5.12889,4.72883,17.8037,
-5.12889,4.72883,-7.555,17.4134,
4.72883,-7.555,12.5695,14.3421,
-7.555,12.5695,-12.4602,14.3421,
12.5695,-12.4602,-13.7079,19.2172,
-12.4602,-13.7079,2.59374,20.5357,
-13.7079,2.59374,16.9895,23.8611,
2.59374,16.9895,-11.8118,24.4972,
16.9895,-11.8118,27.1824,24.4972,
-11.8118,27.1824,11.0317,24.4972,
27.1824,11.0317,-3.59638,24.4972,
11.0317,-3.59638,4.47478,23.8045,
-3.59638,4.47478,2.83911,11.6525,
4.47478,2.83911,-4.8166,10.5846,
2.83911,-4.8166,15.3975,6.93731,
-4.8166,15.3975,72.5831,5.81766,
15.3975,72.5831,51.439,4.55997,
72.5831,51.439,3.88683,5.45297,
51.439,3.88683,-13.9558,6.33238,
3.88683,-13.9558,17.8097,7.31877,
-13.9558,17.8097,-1.31283,10.8773,
17.8097,-1.31283,-3.12692,10.8773,
-1.31283,-3.12692,6.71042,10.8773,
-3.12692,6.71042,58.9553,10.8773,
6.71042,58.9553,30.8785,10.8773,
58.9553,30.8785,-4.99565,10.8773,
30.8785,-4.99565,1.1355,11.9349,
-4.99565,1.1355,20.8198,12.734,
1.1355,20.8198,15.9237,11.2109,
20.8198,15.9237,-17.9021,13.7202,
15.9237,-17.9021,-13.909,19.5213,
-17.9021,-13.909,-9.35867,22.8412,
-13.909,-9.35867,11.2001,22.2634,
-9.35867,11.2001,34.3801,20.6552,
11.2001,34.3801,27.5245,20.6552,
34.3801,27.5245,-8.44184,20.6709,
27.5245,-8.44184,-6.55395,20.707,
-8.44184,-6.55395,26.9319,20.707,
-6.55395,26.9319,3.12305,20.4374,
26.9319,3.12305,-49.1646,20.4374,
3.12305,-49.1646,-23.1286,20.4374,
-49.1646,-23.1286,6.00424,19.0833,
-23.1286,6.00424,10.1303,21.902,
6.00424,10.1303,-45.2901,21.6748,
10.1303,-45.2901,-14.4707,25.5537,
-45.2901,-14.4707,13.5697,25.7893,
-14.4707,13.5697,33.5052,19.851,
13.5697,33.5052,-14.4528,15.1501,
33.5052,-14.4528,-22.1173,15.6477,
-14.4528,-22.1173,7.65894,10.6161,
-22.1173,7.65894,19.5142,12.4718,
7.65894,19.5142,13.0698,12.5068,
19.5142,13.0698,-6.14182,5.44808,
13.0698,-6.14182,4.6075,5.51123,
-6.14182,4.6075,-11.9757,6.53448,
4.6075,-11.9757,-62.2864,8.26444,
-11.9757,-62.2864,-40.282,8.13372,
-62.2864,-40.282,10.6315,11.0734,
-40.282,10.6315,-29.7782,11.0734,
10.6315,-29.7782,-14.3576,11.1456,
-29.7782,-14.3576,34.9271,15.1628,
-14.3576,34.9271,36.1668,16.3931,
34.9271,36.1668,-2.21406,32.1447,
36.1668,-2.21406,12.9289,29.8117,
-2.21406,12.9289,53.2303,29.9482,
12.9289,53.2303,22.537,29.9482,
53.2303,22.537,-11.7382,36.1555,
22.537,-11.7382,0.911994,36.1555,
-11.7382,0.911994,0.1885,19.4681,
0.911994,0.1885,21.8142,19.3316,
0.1885,21.8142,-26.3714,23.4301,
21.8142,-26.3714,-14.5801,23.9129,
-26.3714,-14.5801,2.66626,31.5239,
-14.5801,2.66626,14.8345,29.6206,
2.66626,14.8345,1.15762,26.0704,
14.8345,1.15762,-14.118,27.5412,
1.15762,-14.118,-15.2754,30.1169,
-14.118,-15.2754,11.0109,26.6098,
-15.2754,11.0109,25.455,29.3106,
11.0109,25.455,10.2838,34.1853,
25.455,10.2838,-6.3714,44.7858,
10.2838,-6.3714,-0.088298,43.9816,
-6.3714,-0.088298,11.7017,40.4706,
-0.088298,11.7017,47.4116,45.7193,
11.7017,47.4116,8.41896,34.8348,
47.4116,8.41896,9.94191,39.4805,
8.41896,9.94191,-9.71543,25.1683,
9.94191,-9.71543,11.2344,29.1315,
-9.71543,11.2344,0.77689,31.63,
11.2344,0.77689,-7.997,26.9527,
0.77689,-7.997,9.04737,41.1683,
-7.997,9.04737,6.44307,40.2792,
9.04737,6.44307,36.1939,45.6332,
6.44307,36.1939,7.56002,47.6581,
36.1939,7.56002,-19.4865,59.6233,
7.56002,-19.4865,13.413,56.8321,
-19.4865,13.413,-5.55074,51.4965,
13.413,-5.55074,16.6206,42.0638,
-5.55074,16.6206,-9.41502,37.021,
16.6206,-9.41502,-3.47739,31.3288,
-9.41502,-3.47739,3.31301,32.4065,
-3.47739,3.31301,14.5354,33.4742,
3.31301,14.5354,-31.3101,33.4742,
14.5354,-31.3101,-16.6187,33.4742,
-31.3101,-16.6187,-9.87416,33.2632,
-16.6187,-9.87416,9.76489,33.296,
-9.87416,9.76489,-0.905556,33.296,
9.76489,-0.905556,11.3415,23.1368,
-0.905556,11.3415,6.25839,23.1368,
11.3415,6.25839,-16.3033,24.041,
6.25839,-16.3033,-5.21523,22.8283,
-16.3033,-5.21523,7.53035,22.0014,
-5.21523,7.53035,1.11424,19.3596,
7.53035,1.11424,-39.6035,17.6239,
1.11424,-39.6035,-20.9162,17.6239,
-39.6035,-20.9162,14.3651,17.6239,
-20.9162,14.3651,13.4128,14.7139,
14.3651,13.4128,18.3209,16.9493,
13.4128,18.3209,-4.19104,19.2202,
18.3209,-4.19104,3.75003,19.2525,
-4.19104,3.75003,10.1412,17.1762,
3.75003,10.1412,13.2927,15.8408,
10.1412,13.2927,15.4333,15.6327,
13.2927,15.4333,23.3108,16.8311,
15.4333,23.3108,18.9425,9.72492,
23.3108,18.9425,25.501,10.0231,
18.9425,25.501,10.4342,10.0231,
25.501,10.4342,-14.3495,11.9257,
10.4342,-14.3495,-8.80454,10.4347,
-14.3495,-8.80454,14.171,11.312,
-8.80454,14.171,7.9007,8.79619,
14.171,7.9007,10.951,9.02247,
7.9007,10.951,3.45053,11.6975,
10.951,3.45053,-2.59053,5.11144,
3.45053,-2.59053,21.2734,7.36466,
-2.59053,21.2734,12.1098,7.67696,
21.2734,12.1098,-21.0392,6.1916,
12.1098,-21.0392,-35.8953,35.5259,
-21.0392,-35.8953,13.9588,35.5259,
-35.8953,13.9588,17.1538,34.7989,
13.9588,17.1538,-13.8094,37.3102,
17.1538,-13.8094,-2.30991,36.6011,
-13.8094,-2.30991,-13.58,35.9698,
-2.30991,-13.58,-5.82167,47.5301,
-13.58,-5.82167,20.3235,48.0815,
-5.82167,20.3235,-7.50667,47.6954,
20.3235,-7.50667,-6.71561,47.6954,
-7.50667,-6.71561,-14.3951,41.1576,
-6.71561,-14.3951,15.0327,41.4067,
-14.3951,15.0327,-4.16317,41.4067,
15.0327,-4.16317,10.5903,34.2415,
-4.16317,10.5903,21.5303,32.2742,
10.5903,21.5303,-2.96947,27.7003,
21.5303,-2.96947,-1.78685,16.1815,
-2.96947,-1.78685,-54.3555,16.1815,
-1.78685,-54.3555,-52.1307,16.0159,
-54.3555,-52.1307,-10.3549,12.8984,
-52.1307,-10.3549,21.8197,22.1118,
-10.3549,21.8197,-8.95183,24.9465,
21.8197,-8.95183,-16.3495,20.4135,
-8.95183,-16.3495,11.8788,21.7917,
-16.3495,11.8788,-16.9168,37.886,
11.8788,-16.9168,-33.6545,55.8716,
-16.9168,-33.6545,13.2016,52.7931,
-33.6545,13.2016,19.6647,52.3898,
13.2016,19.6647,-1.68733,47.1727,
19.6647,-1.68733,-6.20632,51.6527,
-1.68733,-6.20632,12.4775,48.4041,
-6.20632,12.4775,-8.85546,37.2309,
12.4775,-8.85546,-3.70504,36.0014,
-8.85546,-3.70504,10.5901,36.4312,
-3.70504,10.5901,-3.47407,35.8376,
10.5901,-3.47407,22.9814,43.2617,
-3.47407,22.9814,-0.124655,41.9698,
22.9814,-0.124655,-0.188081,41.1207,
-0.124655,-0.188081,-7.38691,23.4637,
-0.188081,-7.38691,4.44543,24.192,
-7.38691,4.44543,5.92442,18.6147,
4.44543,5.92442,13.467,16.7924,
5.92442,13.467,9.6846,20.036,
13.467,9.6846,0.046548,18.8273,
9.6846,0.046548,-36.4559,20.7277,
0.046548,-36.4559,-35.1818,18.4867,
-36.4559,-35.1818,-38.0692,41.2787,
-35.1818,-38.0692,7.17712,44.0575,
-38.0692,7.17712,-4.82921,43.5686,
7.17712,-4.82921,-22.1217,43.9294,
-4.82921,-22.1217,8.42496,43.9294,
-22.1217,8.42496,4.59098,41.8367,
8.42496,4.59098,-6.51398,44.2376,
4.59098,-6.51398,-1.44898,45.5366,
-6.51398,-1.44898,-10.5316,45.5389,
-1.44898,-10.5316,2.69828,45.0997,
-10.5316,2.69828,2.20345,42.5986,
2.69828,2.20345,16.5801,52.6173,
2.20345,16.5801,5.12458,56.4632,
16.5801,5.12458,-0.909105,59.5541,
5.12458,-0.909105,-4.79363,96.2627,
-0.909105,-4.79363,10.1376,95.5106,
-4.79363,10.1376,1.40955,99.7469,
10.1376,1.40955,-30.172,98.8099,
1.40955,-30.172,-39.2813,98.8099,
-30.172,-39.2813,-5.2032,53.3493,
-39.2813,-5.2032,1.14471,38.9143,
-5.2032,1.14471,1.50117,38.565,
1.14471,1.50117,-3.91546,39.3823,
1.50117,-3.91546,28.5932,39.3823,
-3.91546,28.5932,51.2041,39.3823,
28.5932,51.2041,14.1482,37.5908,
51.2041,14.1482,52.6126,36.034,
14.1482,52.6126,13.614,40.9226,
52.6126,13.614,-5.11405,40.9226,
13.614,-5.11405,5.92864,39.6214,
-5.11405,5.92864,-2.35943,42.0931,
5.92864,-2.35943,-9.41513,41.7431,
-2.35943,-9.41513,18.8534,42.2868,
-9.41513,18.8534,17.8111,39.2296,
18.8534,17.8111,9.44682,39.2296,
17.8111,9.44682,-9.15005,39.2296,
9.44682,-9.15005,3.257,39.2296,
-9.15005,3.257,-16.8727,38.0513,
3.257,-16.8727,-16.1946,29.8972,
-16.8727,-16.1946,19.6241,22.0437,
-16.1946,19.6241,-5.40091,22.5199,
19.6241,-5.40091,-1.1054,24.2655,
-5.40091,-1.1054,-5.31716,24.2655,
-1.1054,-5.31716,23.7121,24.6822,
-5.31716,23.7121,49.4546,26.1322,
23.7121,49.4546,17.6824,25.3884,
49.4546,17.6824,-10.409,16.8739,
17.6824,-10.409,1.91525,14.9787,
-10.409,1.91525,6.01001,14.9787,
1.91525,6.01001,-7.21081,27.1866,
6.01001,-7.21081,-1.4961,6.33902,
-7.21081,-1.4961,-35.8765,6.32112,
-1.4961,-35.8765,11.9208,6.32112,
-35.8765,11.9208,11.4652,7.24838,
11.9208,11.4652,-10.2238,7.48936,
11.4652,-10.2238,0.409833,7.01336,
-10.2238,0.409833,-34.3465,6.48648,
0.409833,-34.3465,-11.8073,7.95248,
-34.3465,-11.8073,14.194,10.2241,
-11.8073,14.194,-2.84281,13.7896,
14.194,-2.84281,4.3481,13.7145,
-2.84281,4.3481,21.1242,15.5753,
4.3481,21.1242,5.73751,18.9645,
21.1242,5.73751,-2.7295,22.5364,
5.73751,-2.7295,-7.8964,22.5364,
-2.7295,-7.8964,0.234396,22.2433,
-7.8964,0.234396,4.955,19.5299,
0.234396,4.955,6.99568,20.7062,
4.955,6.99568,-15.8654,21.9005,
6.99568,-15.8654,-22.2073,20.3687,
-15.8654,-22.2073,6.46378,24.1179,
-22.2073,6.46378,4.10337,27.5129,
6.46378,4.10337,-5.38436,25.5094,
4.10337,-5.38436,-15.4524,25.443,
-5.38436,-15.4524,1.84051,23.8929,
-15.4524,1.84051,26.6282,21.3458,
1.84051,26.6282,-3.11618,22.3029,
26.6282,-3.11618,-12.1476,21.2011,
-3.11618,-12.1476,-5.11138,21.3169,
-12.1476,-5.11138,15.3918,21.5116,
-5.11138,15.3918,2.06154,21.7987,
15.3918,2.06154,-7.75392,21.5084,
2.06154,-7.75392,-0.844501,20.354,
-7.75392,-0.844501,0.045475,17.3059,
-0.844501,0.045475,39.169,12.2356,
0.045475,39.169,64.4802,12.1116,
39.169,64.4802,-2.90023,12.3394,
64.4802,-2.90023,-0.634199,12.314,
-2.90023,-0.634199,-8.21417,13.8247,
-0.634199,-8.21417,2.22337,7.22483,
-8.21417,2.22337,-14.9372,7.22483,
2.22337,-14.9372,9.954,4.99794,
-14.9372,9.954,12.4187,3.69599,
9.954,12.4187,5.36572,5.46679,
12.4187,5.36572,3.10702,11.3123,
5.36572,3.10702,-0.749474,11.8241,
3.10702,-0.749474,11.1101,10.8462,
-0.749474,11.1101,-1.35108,9.09837,
11.1101,-1.35108,0.330132,8.28579,
-1.35108,0.330132,34.6603,8.06703,
0.330132,34.6603,32.4127,7.57429,
34.6603,32.4127,27.7415,7.57429,
32.4127,27.7415,-1.336,11.8735,
27.7415,-1.336,-0.878833,12.074,
-1.336,-0.878833,-7.71333,11.5703,
-0.878833,-7.71333,15.017,12.0012,
-7.71333,15.017,38.9902,13.3462,
15.017,38.9902,-21.3937,14.1646,
38.9902,-21.3937,17.9428,14.1646,
-21.3937,17.9428,6.20659,13.6439,
17.9428,6.20659,-13.6203,14.0108,
6.20659,-13.6203,9.29822,19.0575,
-13.6203,9.29822,6.63869,14.3097,
9.29822,6.63869,14.1426,13.9087,
6.63869,14.1426,-12.1038,13.7169,
14.1426,-12.1038,-10.543,14.572,
-12.1038,-10.543,-31.3162,10.2733,
-10.543,-31.3162,2.23767,10.1272,
-31.3162,2.23767,-2.55882,9.88541,
2.23767,-2.55882,4.23345,10.8201,
-2.55882,4.23345,21.5021,10.9217,
4.23345,21.5021,10.8153,16.5557,
21.5021,10.8153,-8.29436,17.7843,
10.8153,-8.29436,-10.3785,17.1441,
-8.29436,-10.3785,50.8107,17.144,
-10.3785,50.8107,16.7676,17.0424,
50.8107,16.7676,-14.7954,17.4809,
16.7676,-14.7954,17.3851,17.4809,
-14.7954,17.3851,57.1483,17.9473,
17.3851,57.1483,101.257,20.6849,
57.1483,101.257,-8.90867,19.2863,
101.257,-8.90867,2.20883,20.1329,
-8.90867,2.20883,-25.5685,20.4613,
2.20883,-25.5685,-7.65369,19.3631,
-25.5685,-7.65369,35.1195,19.3631,
-7.65369,35.1195,11.9279,34.3359,
35.1195,11.9279,-18.6258,34.3359,
11.9279,-18.6258,-10.0594,34.3249,
-18.6258,-10.0594,20.6751,35.3332,
-10.0594,20.6751,-2.68378,31.2123,
20.6751,-2.68378,23.9582,35.5548,
-2.68378,23.9582,-15.4177,39.6227,
23.9582,-15.4177,-31.6894,36.5881,
-15.4177,-31.6894,-2.37951,36.8747,
-31.6894,-2.37951,1.70878,34.5581,
-2.37951,1.70878,20.2756,37.535,
1.70878,20.2756,11.7678,33.5975,
20.2756,11.7678,1.83528,32.1628,
11.7678,1.83528,-0.022833,30.3702,
1.83528,-0.022833,-20.3927,29.8165,
-0.022833,-20.3927,7.46926,22.7766,
-20.3927,7.46926,67.1297,23.9531,
7.46926,67.1297,17.1673,22.7073,
67.1297,17.1673,-25.6845,22.7073,
17.1673,-25.6845,7.98153,24.0678,
-25.6845,7.98153,-31.8654,23.8344,
7.98153,-31.8654,-70.7837,22.3563,
-31.8654,-70.7837,-22.0228,22.3563,
-70.7837,-22.0228,-12.0948,22.3563,
-22.0228,-12.0948,1.08337,30.4267,
-12.0948,1.08337,16.7958,47.2509,
1.08337,16.7958,-14.6715,48.0407,
16.7958,-14.6715,-6.75938,35.5812,
-14.6715,-6.75938,13.817,28.2164,
-6.75938,13.817,14.6158,28.509,
13.817,14.6158,5.97891,32.3721,
14.6158,5.97891,33.2373,36.8809,
5.97891,33.2373,-5.16627,31.2088,
33.2373,-5.16627,18.408,30.463,
-5.16627,18.408,-7.65423,24.7928,
18.408,-7.65423,-28.6519,22.8705,
-7.65423,-28.6519,-11.2692,22.6193,
-28.6519,-11.2692,13.6156,25.9801,
-11.2692,13.6156,32.2768,21.7217,
13.6156,32.2768,38.522,18.7923,
32.2768,38.522,-5.82733,18.9003,
38.522,-5.82733,-11.934,18.3017,
-5.82733,-11.934,23.9807,22.0697,
-11.934,23.9807,-17.9409,22.0697,
23.9807,-17.9409,-28.2967,22.7899,
-17.9409,-28.2967,5.50101,27.8018,
-28.2967,5.50101,1.92692,28.8752,
5.50101,1.92692,4.10838,22.5678,
1.92692,4.10838,14.0844,18.4517,
4.10838,14.0844,13.2722,16.887,
14.0844,13.2722,-2.50759,20.7417,
13.2722,-2.50759,-0.610137,17.1529,
-2.50759,-0.610137,20.4305,17.1567,
-0.610137,20.4305,31.3449,16.4764,
20.4305,31.3449,26.4134,11.9559,
31.3449,26.4134,176.708,14.6395,
26.4134,176.708,40.7147,14.6395,
176.708,40.7147,6.42917,14.6395,
40.7147,6.42917,57.0848,14.6395,
6.42917,57.0848,2.46067,14.6395,
57.0848,2.46067,-7.25483,15.2265,
2.46067,-7.25483,2.84983,15.8651,
-7.25483,2.84983,52.7635,14.9752,
2.84983,52.7635,67.5943,13.2427,
52.7635,67.5943,-35.1017,11.3256,
67.5943,-35.1017,-19.4918,2.67341,
-35.1017,-19.4918,24.4012,2.67341,
-19.4918,24.4012,26.0031,2.67341,
24.4012,26.0031,-14.2017,2.51406,
26.0031,-14.2017,5.98767,4.91321,
-14.2017,5.98767,74.2302,4.91321,
5.98767,74.2302,59.3372,4.91321,
74.2302,59.3372,-1.26467,4.91321,
59.3372,-1.26467,216.194,4.91321,
-1.26467,216.194,21.8662,5.78673,
